time,node,protocol,latency_ms,jitter_ms,packet_status,collision,distance_m,snr_db,deadline_500ms,deadline_1000ms,num_nodes,farm_radius
45,6,NB-IoT,600.014,37.9998,DELIVERED,0,450.02,14.2739,0,1,20,500
45,7,NB-IoT,631.977,11.992,DELIVERED,0,449.965,16.5924,0,1,20,500
45,8,NB-IoT,548.044,30.0123,DELIVERED,0,355.566,18.3481,0,1,20,500
45,9,NB-IoT,570.002,2.00605,DELIVERED,0,352.503,23.3646,0,1,20,500
45,10,NB-IoT,623.187,0.995025,DELIVERED,0,439.78,13.641,0,1,20,500
45,11,NB-IoT,589.886,23,DELIVERED,0,403.329,18.24,0,1,20,500
45,12,NB-IoT,350.524,43.996,DELIVERED,0,77.2859,55.3546,1,1,20,500
45,13,NB-IoT,506.275,22.0106,DELIVERED,0,274.913,23.3412,0,1,20,500
45,14,NB-IoT,531.357,46.011,DELIVERED,0,350.036,21.6952,0,1,20,500
45,15,NB-IoT,607.784,35.0074,DELIVERED,0,458.677,20.9611,0,1,20,500
45,16,NB-IoT,638.262,34.0104,DELIVERED,0,448.893,12.5137,0,1,20,500
45,17,NB-IoT,578.441,9.99067,DELIVERED,0,396.661,10.8383,0,1,20,500
45,18,NB-IoT,582.101,9.00616,DELIVERED,0,390.151,20.4613,0,1,20,500
45,19,NB-IoT,577.934,6.99256,DELIVERED,0,392.901,13.0391,0,1,20,500
45,20,NB-IoT,601.853,5.00222,DELIVERED,0,421.279,19.1282,0,1,20,500
45,21,NB-IoT,602.013,22.9996,DELIVERED,0,450.019,15.7407,0,1,20,500
45,22,NB-IoT,564.247,26,DELIVERED,0,364.87,6.30674,0,1,20,500
45,23,NB-IoT,519.039,25.9839,DELIVERED,0,283.559,17.9646,0,1,20,500
50,4,NB-IoT,454.784,16.0187,DELIVERED,0,173.676,25.8615,1,1,20,500
50,5,NB-IoT,646.004,44.9997,DELIVERED,0,450.006,4.1109,0,1,20,500
50,6,NB-IoT,644.008,43.9942,DELIVERED,0,450.012,14.8491,0,1,20,500
50,7,NB-IoT,641.973,9.99655,DELIVERED,0,449.96,21.038,0,1,20,500
50,8,NB-IoT,578.036,29.9918,DELIVERED,0,355.553,9.05511,0,1,20,500
50,9,NB-IoT,556.002,14,DELIVERED,0,352.503,18.0987,0,1,20,500
50,10,NB-IoT,632.183,8.99666,DELIVERED,0,439.775,4.50328,0,1,20,500
50,11,NB-IoT,620.883,30.997,DELIVERED,0,403.325,26.4493,0,1,20,500
50,12,NB-IoT,378.53,28.0055,DELIVERED,0,77.2943,42.3239,1,1,20,500
50,13,NB-IoT,500.275,6,DELIVERED,0,274.913,17.4649,0,1,20,500
50,14,NB-IoT,580.373,49.0159,DELIVERED,0,350.06,11.7779,0,1,20,500
50,15,NB-IoT,608.786,1.00186,DELIVERED,0,458.679,13.9363,0,1,20,500
50,16,NB-IoT,628.264,9.99773,DELIVERED,0,448.896,18.8709,0,1,20,500
50,17,NB-IoT,562.451,15.9898,DELIVERED,0,396.676,23.5429,0,1,20,500
50,18,NB-IoT,595.101,13.0009,DELIVERED,0,390.152,22.7031,0,1,20,500
50,19,NB-IoT,563.954,13.9803,DELIVERED,0,392.931,17.0784,0,1,20,500
50,20,NB-IoT,586.852,15.001,DELIVERED,0,421.278,11.779,0,1,20,500
50,21,NB-IoT,648.003,45.9902,DELIVERED,0,450.005,8.99898,0,1,20,500
50,22,NB-IoT,542.246,22.0006,DELIVERED,0,364.869,23.5861,0,1,20,500
50,23,NB-IoT,501.036,18.003,DELIVERED,0,283.555,15.347,0,1,20,500
55,4,NB-IoT,438.784,16,DELIVERED,0,173.676,37.8147,1,1,20,500
55,5,NB-IoT,630.004,16,DELIVERED,0,450.006,18.5296,0,1,20,500
55,6,NB-IoT,621.002,23.0059,DELIVERED,0,450.003,5.39262,0,1,20,500
55,7,NB-IoT,638.97,3.00356,DELIVERED,0,449.955,21.6951,0,1,20,500
55,8,NB-IoT,545.038,32.9975,DELIVERED,0,355.557,24.586,0,1,20,500
55,9,NB-IoT,532.018,23.9836,DELIVERED,0,352.527,19.6925,0,1,20,500
55,10,NB-IoT,639.181,6.99772,DELIVERED,0,439.772,24.5965,0,1,20,500
55,11,NB-IoT,607.89,12.9933,DELIVERED,0,403.335,11.7804,0,1,20,500
55,12,NB-IoT,352.525,26.0047,DELIVERED,0,77.2872,33.9913,1,1,20,500
55,13,NB-IoT,496.293,3.98174,DELIVERED,0,274.94,21.1844,1,1,20,500
55,14,NB-IoT,544.379,35.9947,DELIVERED,0,350.068,24.5447,0,1,20,500
55,15,NB-IoT,617.785,8.99862,DELIVERED,0,458.677,13.7434,0,1,20,500
55,16,NB-IoT,627.269,0.995226,DELIVERED,0,448.903,14.241,0,1,20,500
55,17,NB-IoT,565.451,3,DELIVERED,0,396.676,23.6213,0,1,20,500
55,18,NB-IoT,581.095,14.0062,DELIVERED,0,390.143,28.4263,0,1,20,500
55,19,NB-IoT,606.959,43.0054,DELIVERED,0,392.939,15.4473,0,1,20,500
55,20,NB-IoT,624.852,38,DELIVERED,0,421.278,23.074,0,1,20,500
55,21,NB-IoT,610.995,37.0077,DELIVERED,0,449.993,13.5659,0,1,20,500
55,22,NB-IoT,557.249,15.003,DELIVERED,0,364.874,13.6832,0,1,20,500
55,23,NB-IoT,508.034,6.99766,DELIVERED,0,283.551,22.109,0,1,20,500
60,4,NB-IoT,438.77,0.0141456,DELIVERED,0,173.655,27.4707,1,1,20,500
60,5,NB-IoT,605.01,24.9944,DELIVERED,0,450.014,11.39,0,1,20,500
60,6,NB-IoT,640.006,19.0043,DELIVERED,0,450.009,14.0429,0,1,20,500
60,7,NB-IoT,643.954,4.98378,DELIVERED,0,449.93,20.2535,0,1,20,500
60,8,NB-IoT,573.044,28.0056,DELIVERED,0,355.566,16.1038,0,1,20,500
60,9,NB-IoT,532.024,0.00610377,DELIVERED,0,352.537,20.9259,0,1,20,500
60,10,NB-IoT,634.178,5.00353,DELIVERED,0,439.766,14.312,0,1,20,500
60,11,NB-IoT,617.889,9.99946,DELIVERED,0,403.334,13.4415,0,1,20,500
60,12,NB-IoT,377.534,25.0094,DELIVERED,0,77.3014,41.9221,1,1,20,500
60,13,NB-IoT,532.299,36.006,DELIVERED,0,274.949,31.1435,0,1,20,500
60,14,NB-IoT,570.393,26.0142,DELIVERED,0,350.089,16.7893,0,1,20,500
60,15,NB-IoT,606.782,11.0029,DELIVERED,0,458.673,11.9991,0,1,20,500
60,16,NB-IoT,614.266,13.0029,DELIVERED,0,448.899,16.9123,0,1,20,500
60,17,NB-IoT,571.462,6.01129,DELIVERED,0,396.693,12.1218,0,1,20,500
60,18,NB-IoT,558.085,23.0108,DELIVERED,0,390.127,18.5675,0,1,20,500
60,19,NB-IoT,606.944,0.0153096,DELIVERED,0,392.916,11.5943,0,1,20,500
60,20,NB-IoT,588.853,35.9989,DELIVERED,0,421.279,19.8513,0,1,20,500
60,21,NB-IoT,616.004,5.00815,DELIVERED,0,450.005,11.3111,0,1,20,500
60,22,NB-IoT,579.249,22,DELIVERED,0,364.874,11.9244,0,1,20,500
60,23,NB-IoT,490.027,18.0067,DELIVERED,0,283.541,24.3817,1,1,20,500
65,4,NB-IoT,451.763,12.9927,DELIVERED,0,173.644,32.5326,1,1,20,500
65,5,NB-IoT,648.011,43.001,DELIVERED,0,450.016,1.35117,0,1,20,500
65,6,NB-IoT,598.014,41.9924,DELIVERED,0,450.021,18.4022,0,1,20,500
65,7,NB-IoT,637.954,6,DELIVERED,0,449.93,9.97546,0,1,20,500
65,8,NB-IoT,582.032,8.98859,DELIVERED,0,355.548,16.8527,0,1,20,500
65,9,NB-IoT,585.035,53.0102,DELIVERED,0,352.552,11.6706,0,1,20,500
65,10,NB-IoT,639.178,5.00063,DELIVERED,0,439.767,21.153,0,1,20,500
65,11,NB-IoT,558.881,59.0083,DELIVERED,0,403.322,27.4525,0,1,20,500
65,12,NB-IoT,376.534,1,DELIVERED,0,77.3014,32.4715,1,1,20,500
65,13,NB-IoT,497.294,35.0056,DELIVERED,0,274.941,21.8655,1,1,20,500
65,14,NB-IoT,570.394,0.00171866,DELIVERED,0,350.092,25.4735,0,1,20,500
65,15,NB-IoT,651.785,45.0033,DELIVERED,0,458.678,15.9068,0,1,20,500
65,16,NB-IoT,627.273,13.0072,DELIVERED,0,448.91,10.8285,0,1,20,500
65,17,NB-IoT,556.462,14.9998,DELIVERED,0,396.694,12.5744,0,1,20,500
65,18,NB-IoT,600.077,41.9924,DELIVERED,0,390.115,13.0519,0,1,20,500
65,19,NB-IoT,608.943,1.99889,DELIVERED,0,392.914,16.7515,0,1,20,500
65,20,NB-IoT,617.852,28.9989,DELIVERED,0,421.277,8.13462,0,1,20,500
65,21,NB-IoT,614.009,1.99417,DELIVERED,0,450.014,8.67224,0,1,20,500
65,22,NB-IoT,550.26,28.9888,DELIVERED,0,364.89,13.6685,0,1,20,500
65,23,NB-IoT,497.027,7,DELIVERED,0,283.541,21.2524,1,1,20,500
70,4,NB-IoT,436.757,15.0062,DELIVERED,0,173.635,35.3113,1,1,20,500
70,5,NB-IoT,594.015,53.9957,DELIVERED,0,450.022,17.5354,0,1,20,500
70,6,NB-IoT,625.008,26.9946,DELIVERED,0,450.013,19.1561,0,1,20,500
70,7,NB-IoT,639.96,2.00599,DELIVERED,0,449.939,20.2984,0,1,20,500
70,8,NB-IoT,551.021,31.0111,DELIVERED,0,355.532,8.06661,0,1,20,500
70,9,NB-IoT,572.02,13.0144,DELIVERED,0,352.53,20.7569,0,1,20,500
70,10,NB-IoT,619.178,20,DELIVERED,0,439.767,9.71512,0,1,20,500
70,11,NB-IoT,590.874,31.9927,DELIVERED,0,403.311,16.1978,0,1,20,500
70,12,NB-IoT,380.528,3.99412,DELIVERED,0,77.2925,42.1934,1,1,20,500
70,13,NB-IoT,504.291,6.99675,DELIVERED,0,274.936,21.4617,0,1,20,500
70,14,NB-IoT,537.381,33.013,DELIVERED,0,350.072,19.1495,0,1,20,500
70,15,NB-IoT,607.785,44,DELIVERED,0,458.678,3.78599,0,1,20,500
70,16,NB-IoT,610.273,17,DELIVERED,0,448.91,10.0847,0,1,20,500
70,17,NB-IoT,602.467,46.005,DELIVERED,0,396.701,8.29036,0,1,20,500
70,18,NB-IoT,579.081,20.9964,DELIVERED,0,390.121,24.2736,0,1,20,500
70,19,NB-IoT,570.934,38.0087,DELIVERED,0,392.901,14.6323,0,1,20,500
70,20,NB-IoT,617.848,0.0032829,DELIVERED,0,421.273,17.2998,0,1,20,500
70,21,NB-IoT,604.014,9.99574,DELIVERED,0,450.021,4.58737,0,1,20,500
70,22,NB-IoT,576.251,25.9903,DELIVERED,0,364.876,7.29016,0,1,20,500
70,23,NB-IoT,516.014,18.9866,DELIVERED,0,283.521,21.4594,0,1,20,500
75,4,NB-IoT,427.757,9,DELIVERED,0,173.635,34.1855,1,1,20,500
75,5,NB-IoT,610.011,15.9963,DELIVERED,0,450.017,18.7066,0,1,20,500
75,6,NB-IoT,607.001,18.0074,DELIVERED,0,450.002,17.4926,0,1,20,500
75,7,NB-IoT,617.96,22,DELIVERED,0,449.939,24.5714,0,1,20,500
75,8,NB-IoT,575.01,23.9887,DELIVERED,0,355.515,22.1062,0,1,20,500
75,9,NB-IoT,565.015,7.00505,DELIVERED,0,352.523,5.6484,0,1,20,500
75,10,NB-IoT,603.184,15.994,DELIVERED,0,439.776,9.48134,0,1,20,500
75,11,NB-IoT,588.876,1.99792,DELIVERED,0,403.314,3.52679,0,1,20,500
75,12,NB-IoT,377.531,2.99772,DELIVERED,0,77.296,43.9216,1,1,20,500
75,13,NB-IoT,518.274,13.9837,DELIVERED,0,274.911,26.4594,0,1,20,500
75,14,NB-IoT,576.379,38.9971,DELIVERED,0,350.068,7.31615,0,1,20,500
75,15,NB-IoT,637.781,29.9959,DELIVERED,0,458.672,19.5495,0,1,20,500
75,16,NB-IoT,627.264,16.9907,DELIVERED,0,448.896,14.4679,0,1,20,500
75,17,NB-IoT,582.461,20.0063,DELIVERED,0,396.692,8.40732,0,1,20,500
75,18,NB-IoT,593.082,14.0018,DELIVERED,0,390.123,17.101,0,1,20,500
75,19,NB-IoT,571.934,1,DELIVERED,0,392.901,17.4858,0,1,20,500
75,20,NB-IoT,608.842,9.00624,DELIVERED,0,421.263,8.36937,0,1,20,500
75,21,NB-IoT,603.022,0.991555,DELIVERED,0,450.033,4.85372,0,1,20,500
75,22,NB-IoT,566.261,9.9897,DELIVERED,0,364.891,28.4135,0,1,20,500
75,23,NB-IoT,522.005,5.99131,DELIVERED,0,283.508,32.2527,0,1,20,500
80,4,NB-IoT,438.747,10.9908,DELIVERED,0,173.621,34.0643,1,1,20,500
80,5,NB-IoT,630.018,20.0064,DELIVERED,0,450.027,19.1644,0,1,20,500
80,6,NB-IoT,601.996,5.0053,DELIVERED,0,449.994,7.41573,0,1,20,500
80,7,NB-IoT,602.963,14.997,DELIVERED,0,449.944,10.9678,0,1,20,500
80,8,NB-IoT,546.008,29.002,DELIVERED,0,355.512,15.2695,0,1,20,500
80,9,NB-IoT,545.026,19.9889,DELIVERED,0,352.539,22.4075,0,1,20,500
80,10,NB-IoT,609.187,6.00302,DELIVERED,0,439.781,5.89365,0,1,20,500
80,11,NB-IoT,615.873,26.9971,DELIVERED,0,403.309,13.5342,0,1,20,500
80,12,NB-IoT,381.526,3.99514,DELIVERED,0,77.2887,39.7952,1,1,20,500
80,13,NB-IoT,504.27,14.0041,DELIVERED,0,274.905,27.0287,0,1,20,500
80,14,NB-IoT,543.379,33,DELIVERED,0,350.068,15.5583,0,1,20,500
80,15,NB-IoT,650.773,12.9914,DELIVERED,0,458.659,14.375,0,1,20,500
80,16,NB-IoT,616.264,11,DELIVERED,0,448.896,24.6134,0,1,20,500
80,17,NB-IoT,611.451,28.9895,DELIVERED,0,396.676,19.7974,0,1,20,500
80,18,NB-IoT,602.082,9,DELIVERED,0,390.123,17.7505,0,1,20,500
80,19,NB-IoT,594.932,22.9981,DELIVERED,0,392.898,14.3867,0,1,20,500
80,20,NB-IoT,588.842,20,DELIVERED,0,421.263,17.3584,0,1,20,500
80,21,NB-IoT,623.014,19.9923,DELIVERED,0,450.022,15.6076,0,1,20,500
80,22,NB-IoT,575.261,9.0004,DELIVERED,0,364.892,20.7702,0,1,20,500
80,23,NB-IoT,490.009,31.9965,DELIVERED,0,283.513,41.7617,1,1,20,500
85,4,NB-IoT,462.747,24,DELIVERED,0,173.621,29.1389,1,1,20,500
85,5,NB-IoT,639.017,8.99934,DELIVERED,0,450.026,8.87762,0,1,20,500
85,6,NB-IoT,636.991,34.9951,DELIVERED,0,449.986,10.6966,0,1,20,500
85,7,NB-IoT,632.964,30.0015,DELIVERED,0,449.946,17.9281,0,1,20,500
85,8,NB-IoT,541.004,5.00421,DELIVERED,0,355.506,16.7486,0,1,20,500
85,9,NB-IoT,563.02,17.9942,DELIVERED,0,352.53,12.4037,0,1,20,500
85,10,NB-IoT,601.185,8.00166,DELIVERED,0,439.778,27.4754,0,1,20,500
85,11,NB-IoT,567.87,48.0028,DELIVERED,0,403.305,9.75336,0,1,20,500
85,12,NB-IoT,360.52,21.0056,DELIVERED,0,77.2802,29.063,1,1,20,500
85,13,NB-IoT,531.27,27,DELIVERED,0,274.905,18.9931,0,1,20,500
85,14,NB-IoT,577.386,34.0073,DELIVERED,0,350.079,12.5141,0,1,20,500
85,15,NB-IoT,607.773,42.9994,DELIVERED,0,458.66,9.89245,0,1,20,500
85,16,NB-IoT,642.256,25.9924,DELIVERED,0,448.884,21.5041,0,1,20,500
85,17,NB-IoT,601.446,10.0047,DELIVERED,0,396.669,18.2328,0,1,20,500
85,18,NB-IoT,566.083,35.9996,DELIVERED,0,390.124,12.1321,0,1,20,500
85,19,NB-IoT,589.919,5.01372,DELIVERED,0,392.878,23.0818,0,1,20,500
85,20,NB-IoT,583.843,4.9987,DELIVERED,0,421.265,14.8871,0,1,20,500
85,21,NB-IoT,601.006,22.0084,DELIVERED,0,450.009,12.6721,0,1,20,500
85,22,NB-IoT,582.26,6.99886,DELIVERED,0,364.89,12.9259,0,1,20,500
85,23,NB-IoT,531.009,41.0003,DELIVERED,0,283.514,28.4184,0,1,20,500
90,4,NB-IoT,448.733,14.0138,DELIVERED,0,173.6,45.3606,1,1,20,500
90,5,NB-IoT,604.013,35.0037,DELIVERED,0,450.02,14.1116,0,1,20,500
90,6,NB-IoT,617.994,18.9965,DELIVERED,0,449.991,21.6451,0,1,20,500
90,7,NB-IoT,597.963,35.0008,DELIVERED,0,449.945,14.7155,0,1,20,500
90,8,NB-IoT,558.997,17.9932,DELIVERED,0,355.495,23.816,0,1,20,500
90,9,NB-IoT,547.034,15.9868,DELIVERED,0,352.55,9.50707,0,1,20,500
90,10,NB-IoT,615.185,13.9998,DELIVERED,0,439.778,13.4703,0,1,20,500
90,11,NB-IoT,574.87,7,DELIVERED,0,403.305,6.62476,0,1,20,500
90,12,NB-IoT,359.508,1.01185,DELIVERED,0,77.2625,47.2885,1,1,20,500
90,13,NB-IoT,522.275,8.99498,DELIVERED,0,274.913,22.9128,0,1,20,500
90,14,NB-IoT,560.384,17.0019,DELIVERED,0,350.076,22.1298,0,1,20,500
90,15,NB-IoT,647.776,40.0025,DELIVERED,0,458.664,12.7614,0,1,20,500
90,16,NB-IoT,638.267,3.98877,DELIVERED,0,448.901,6.8449,0,1,20,500
90,17,NB-IoT,597.449,3.9973,DELIVERED,0,396.673,17.115,0,1,20,500
90,18,NB-IoT,584.083,18,DELIVERED,0,390.124,2.14549,0,1,20,500
90,19,NB-IoT,580.927,8.99134,DELIVERED,0,392.891,25.2172,0,1,20,500
90,20,NB-IoT,610.843,27,DELIVERED,0,421.265,19.8794,0,1,20,500
90,21,NB-IoT,611.002,9.99621,DELIVERED,0,450.003,14.5241,0,1,20,500
90,22,NB-IoT,563.263,18.9972,DELIVERED,0,364.895,10.8062,0,1,20,500
90,23,NB-IoT,524.009,7,DELIVERED,0,283.514,22.9236,0,1,20,500
95,4,NB-IoT,435.749,12.9849,DELIVERED,0,173.623,20.7942,1,1,20,500
95,5,NB-IoT,630.01,25.9963,DELIVERED,0,450.014,3.10583,0,1,20,500
95,6,NB-IoT,624.994,7,DELIVERED,0,449.991,4.16088,0,1,20,500
95,7,NB-IoT,635.97,38.0063,DELIVERED,0,449.954,8.63092,0,1,20,500
95,8,NB-IoT,573.994,14.9972,DELIVERED,0,355.491,23.5079,0,1,20,500
95,9,NB-IoT,563.034,16,DELIVERED,0,352.55,15.2114,0,1,20,500
95,10,NB-IoT,621.185,6,DELIVERED,0,439.778,11.5756,0,1,20,500
95,11,NB-IoT,613.861,38.9912,DELIVERED,0,403.292,21.728,0,1,20,500
95,12,NB-IoT,398.508,39,DELIVERED,0,77.2625,40.1376,1,1,20,500
95,13,NB-IoT,525.286,3.01127,DELIVERED,0,274.93,15.0364,0,1,20,500
95,14,NB-IoT,548.386,11.9984,DELIVERED,0,350.078,31.7773,0,1,20,500
95,15,NB-IoT,616.776,31,DELIVERED,0,458.664,8.60104,0,1,20,500
95,16,NB-IoT,630.27,7.99747,DELIVERED,0,448.905,22.2903,0,1,20,500
95,17,NB-IoT,591.439,6.00956,DELIVERED,0,396.659,11.0319,0,1,20,500
95,18,NB-IoT,593.083,9.0005,DELIVERED,0,390.125,18.3284,0,1,20,500
95,19,NB-IoT,576.911,4.01619,DELIVERED,0,392.867,13.0717,0,1,20,500
95,20,NB-IoT,590.846,19.9971,DELIVERED,0,421.269,13.6773,0,1,20,500
95,21,NB-IoT,640.003,29.001,DELIVERED,0,450.005,15.4929,0,1,20,500
95,22,NB-IoT,590.261,26.9981,DELIVERED,0,364.892,14.3327,0,1,20,500
95,23,NB-IoT,501.009,22.9999,DELIVERED,0,283.514,22.9785,0,1,20,500
0,0,LoRaWAN,265.689,0,DELIVERED,0,380,40.5723,1,1,20,500
5,1,LoRaWAN,305.324,39.6355,DELIVERED,0,53,66.0282,1,1,20,500
10,2,LoRaWAN,235.189,70.1359,DELIVERED,0,34,71.678,1,1,20,500
15,3,LoRaWAN,178.136,57.053,DELIVERED,0,432,38.9054,1,1,20,500
20,4,LoRaWAN,178.773,0.637213,DELIVERED,0,184,49.9848,1,1,20,500
25,5,LoRaWAN,205.752,26.9795,DELIVERED,0,406,39.7122,1,1,20,500
30,6,LoRaWAN,194.826,10.926,DELIVERED,0,12,84.5817,1,1,20,500
35,7,LoRaWAN,202.63,7.80414,DELIVERED,0,47,67.5628,1,1,20,500
40,8,LoRaWAN,273.393,70.7628,DELIVERED,0,62,64.0198,1,1,20,500
45,9,LoRaWAN,248.648,24.7455,DELIVERED,0,341,41.9792,1,1,20,500
50,10,LoRaWAN,187.296,61.3512,DELIVERED,0,180,50.2696,1,1,20,500
55,11,LoRaWAN,271.073,83.7761,DELIVERED,0,75,61.5756,1,1,20,500
60,12,LoRaWAN,130.315,140.757,DELIVERED,0,271,44.9629,1,1,20,500
65,13,LoRaWAN,176.331,46.0158,DELIVERED,0,284,44.3547,1,1,20,500
70,14,LoRaWAN,306.834,130.503,DELIVERED,0,32,72.4446,1,1,20,500
75,15,LoRaWAN,216.621,90.2133,DELIVERED,0,499,37.0309,1,1,20,500
80,16,LoRaWAN,227.927,11.3062,DELIVERED,0,3,99.9382,1,1,20,500
85,17,LoRaWAN,189.664,38.263,DELIVERED,0,23,76.5937,1,1,20,500
90,18,LoRaWAN,245.593,55.9285,DELIVERED,0,1,108.969,1,1,20,500
95,19,LoRaWAN,204.724,40.869,DELIVERED,0,423,39.179,1,1,20,500
100,0,LoRaWAN,137.925,66.7992,DELIVERED,0,483,37.4546,1,1,20,500
105,1,LoRaWAN,243.736,105.811,DELIVERED,0,173,50.7835,1,1,20,500
110,2,LoRaWAN,128.988,114.748,DELIVERED,0,183,50.0555,1,1,20,500
115,3,LoRaWAN,232.831,103.843,DELIVERED,0,84,60.1174,1,1,20,500
120,4,LoRaWAN,255.576,22.7456,DELIVERED,0,97,58.2632,1,1,20,500
125,5,LoRaWAN,292.643,37.0662,DELIVERED,0,151,52.5447,1,1,20,500
130,6,LoRaWAN,140.616,152.027,DELIVERED,0,66,63.2178,1,1,20,500
135,7,LoRaWAN,253.653,113.038,DELIVERED,0,462,38.0326,1,1,20,500
140,8,LoRaWAN,274.529,20.8755,DELIVERED,0,197,49.1,1,1,20,500
145,9,LoRaWAN,216.808,57.7209,DELIVERED,0,288,44.1731,1,1,20,500
150,10,LoRaWAN,303.496,86.6883,DELIVERED,0,463,38.0045,1,1,20,500
155,11,LoRaWAN,185.374,118.123,DELIVERED,0,21,77.7273,1,1,20,500
160,12,LoRaWAN,293.508,108.134,DELIVERED,0,499,37.0309,1,1,20,500
165,13,LoRaWAN,194.008,99.4999,DELIVERED,0,257,45.6514,1,1,20,500
170,14,LoRaWAN,161.39,32.6182,DELIVERED,0,199,48.9691,1,1,20,500
175,15,LoRaWAN,227.132,65.7426,DELIVERED,0,17,80.3418,1,1,20,500
180,16,LoRaWAN,149.898,77.234,DELIVERED,0,499,37.0309,1,1,20,500
185,17,LoRaWAN,224.295,74.3971,DELIVERED,0,221,47.6094,1,1,20,500
190,18,LoRaWAN,170.131,54.1644,DELIVERED,0,56,65.3238,1,1,20,500
195,19,LoRaWAN,240,69.8687,DELIVERED,0,426,39.0872,1,1,20,500
200,0,LoRaWAN,297.491,57.4912,DELIVERED,0,188,49.7061,1,1,20,500
205,1,LoRaWAN,249.893,47.5978,DELIVERED,0,73,61.923,1,1,20,500
210,2,LoRaWAN,217.253,32.6397,DELIVERED,0,147,52.8921,1,1,20,500
215,3,LoRaWAN,268.734,51.4807,DELIVERED,0,434,38.8453,1,1,20,500
220,4,LoRaWAN,240.562,28.1718,DELIVERED,0,8,89.3727,1,1,20,500
225,5,LoRaWAN,167.725,72.8366,DELIVERED,0,66,63.2178,1,1,20,500
230,6,LoRaWAN,237.464,69.7386,DELIVERED,0,227,47.262,1,1,20,500
235,7,LoRaWAN,164.253,73.2114,DELIVERED,0,11,85.6246,1,1,20,500
240,8,LoRaWAN,152.895,11.3572,DELIVERED,0,289,44.1281,1,1,20,500
245,9,LoRaWAN,139.001,13.8948,DELIVERED,0,295,43.8612,1,1,20,500
250,10,LoRaWAN,252.549,113.548,DELIVERED,0,285,44.309,1,1,20,500
255,11,LoRaWAN,163.549,88.9999,DELIVERED,0,22,77.1482,1,1,20,500
260,12,LoRaWAN,163.077,0.471628,DELIVERED,0,319,42.8455,1,1,20,500
265,13,LoRaWAN,316.826,153.749,DELIVERED,0,255,45.7528,1,1,20,500
270,14,LoRaWAN,142.314,174.512,DELIVERED,0,322,42.7239,1,1,20,500
275,15,LoRaWAN,132.598,9.71639,DELIVERED,0,224,47.4345,1,1,20,500
280,16,LoRaWAN,144.711,12.1126,DELIVERED,0,134,54.09,1,1,20,500
285,17,LoRaWAN,162.075,17.3646,DELIVERED,0,470,37.8094,1,1,20,500
290,18,LoRaWAN,263.063,100.987,DELIVERED,0,197,49.1,1,1,20,500
295,19,LoRaWAN,200.985,62.0779,DELIVERED,0,400,39.9057,1,1,20,500
300,0,LoRaWAN,185.897,15.0874,DELIVERED,0,331,42.3659,1,1,20,500
305,1,LoRaWAN,237.785,51.8877,DELIVERED,0,470,37.8094,1,1,20,500
310,2,LoRaWAN,216.329,21.4559,DELIVERED,0,134,54.09,1,1,20,500
315,3,LoRaWAN,301.833,85.5035,DELIVERED,0,65,63.4137,1,1,20,500
320,4,LoRaWAN,197.626,104.207,DELIVERED,0,212,48.1486,1,1,20,500
325,5,LoRaWAN,261.643,64.0174,DELIVERED,0,107,56.9973,1,1,20,500
330,6,LoRaWAN,252.19,9.45306,DELIVERED,0,238,46.6481,1,1,20,500
335,7,LoRaWAN,188.825,63.3653,DELIVERED,0,372,40.8487,1,1,20,500
340,8,LoRaWAN,277.527,88.702,DELIVERED,0,258,45.601,1,1,20,500
345,9,LoRaWAN,157.386,120.141,DELIVERED,0,10,86.7582,1,1,20,500
350,10,LoRaWAN,242.345,84.9591,DELIVERED,0,52,66.2717,1,1,20,500
355,11,LoRaWAN,229.347,12.9986,DELIVERED,0,485,37.4009,1,1,20,500
360,12,LoRaWAN,118.574,110.773,DELIVERED,0,383,40.4701,1,1,20,500
365,13,LoRaWAN,296.882,178.308,DELIVERED,0,244,46.325,1,1,20,500
370,14,LoRaWAN,151.138,145.744,DELIVERED,0,119,55.6246,1,1,20,500
375,15,LoRaWAN,170.552,19.4147,DELIVERED,0,419,39.3025,1,1,20,500
380,16,LoRaWAN,280.954,110.402,DELIVERED,0,381,40.5381,1,1,20,500
385,17,LoRaWAN,275.132,5.82249,DELIVERED,0,347,41.7526,1,1,20,500
390,18,LoRaWAN,163.57,111.562,DELIVERED,0,339,42.0556,1,1,20,500
395,19,LoRaWAN,279.26,115.69,DELIVERED,0,290,44.0832,1,1,20,500
400,0,LoRaWAN,293.444,14.1842,DELIVERED,0,386,40.3687,1,1,20,500
405,1,LoRaWAN,269,24.4444,DELIVERED,0,5,94.6555,1,1,20,500
410,2,LoRaWAN,285.87,16.8699,DELIVERED,0,277,44.6787,1,1,20,500
415,3,LoRaWAN,174.723,111.147,DELIVERED,0,135,53.9938,1,1,20,500
420,4,LoRaWAN,159.015,15.7074,DELIVERED,0,313,43.0921,1,1,20,500
425,5,LoRaWAN,159.483,0.467997,DELIVERED,0,214,48.0268,1,1,20,500
430,6,LoRaWAN,128.797,30.6865,DELIVERED,0,126,54.8859,1,1,20,500
435,7,LoRaWAN,307.818,179.022,DELIVERED,0,380,40.5723,1,1,20,500
440,8,LoRaWAN,127.039,180.779,DELIVERED,0,293,43.9496,1,1,20,500
445,9,LoRaWAN,221.299,94.2603,DELIVERED,0,72,62.1003,1,1,20,500
